"Address","Price","Beds","Baths","SQFT","Lat","Lon","Pets","Desc","Link","Scrape_Date","Scrape_Zip"
"30 Rutland Sq Unit 1, Boston, MA 02118","6300","2","2 full,1 half s","1,507","42.341686","-71.078397","","Located within historic Rutland Square, this spectacular garden duplex features two large bedrooms with beautiful en-suite baths, open living room, dining area, built-in shelves with defined work space, hardwood floors, guest bath, central air, and laundry. Beautiful spacious kitchen with white cabinets, granite counters and stainless appliances. Huge sliding glass door leads to a private patio and a direct access to the included tandem parking space.",26,2018-11-09 15:03:59,1
"37 Worcester Sq Unit 3 A, Boston, MA 02118","3000","1","1","762","42.335974","-71.07433","","Fully renovated, sunny 1 bedroom apartment on the second floor overlooking beautiful Worcester Square. Enjoy a large private deck (7' x 15â€™) and an off-street parking space! Unit features an expansive bow-front living room with original marble mantle, renovated open kitchen offering a breakfast bar, abundance of cabinets, granite counters, gas stove, dishwasher, and a wine cooler. Great layout offering multiple options for a separate dining area. Elegant tall windows, 10â€™ foot ceilings with crown moldings, decorative fireplaces in living room and bedroom, hardwood floors throughout, central air and extra storage space. Great urban living within short walking distance to BU Medical Campus and Boston Medical Center, public transportation, eclectic fine dining options, art galleries etc. No pets per building restrictions. Flexible 6-12 month lease option. No fee to listing agent and no last month rent required.",27,2018-11-09 15:04:12,1
"Boston, MA 02118","5750","2","2 full,1 half s","1,255","42.34367","-71.069871","","Beautiful 2 bed 2.5 Bath Parlor Duplex in Prime location South End Eight Streets Neighborhood. The unit is beyond convenient as you overlook Ringold Park and are walking distance to all the restaurants/cafes and shopping the South End offers. The top level features the master en-suite with double french door California closets, marble bath and full wall windows that over look your private 500 sqft patio. The second large bedroom on this level rivals the master with it's own en-suite bath and double french door closets with ample overhead storage. The bottom level features an open living concept living, dining room and kitchen with exposed brick, decorative fireplace, additional large California closet, plenty of built-ins, in-unit W/D and a half bath. This level has two sets of doors that lead out to your private patio that is perfect for entertaining with LED light surround, Bluestone wall and wired speakers. Very convenient access to 93 and 90.",28,2018-11-09 15:04:18,1
"30 Concord Sq Unit 2, Boston, MA 02118","6000","4","2 full,2 half s","3,050","42.341379","-71.079191","","A Quintessential Triplex on one of the prettiest streets in the South End. Renovations to this spacious home left many original details intact; soaring ceilings, bay windows, plantation shutters, pocket doors, stained glass, exposed brick, original moldings, and marble mantles. The parlor level offers a grand living room overlooking Concord Square as well as the kitchen, beautifully renovated by Boston Green Builders in 2011, a space perfect for entertaining at the breakfast bar or in the dining area complete with a fireplace and cafÃ© nook. A half bath completes this level. A front facing master suite with 2 walk-in closets and a full bath, as well as a second king-sized bedroom with a walk-in closet, a full bathroom, and laundry, can be found on the second floor. The third floor hosts a large and cozy family room, a third king sized bedroom with a walk-in closet and a smaller fourth bedroom. A fully enclosed, private patio leads to a direct access parking space.",29,2018-11-09 15:04:32,1
"36 Upton St Unit Ii, Boston, MA 02118","3100","1","1","950","42.342487","-71.072612","","FULLY FURNISHED, with EVERYTHING provided, dishes, silverware, sheets, and ALL utilities. Just move in! Flexible lease terms. Parlor & 2nd floor Philly duplex condominium w/amazing original detail, high ceilings and hardwood floors. Kitchen with granite counter tops and stainless appliances, plus gas cooking. Kitchen is open to dining room with ornamental fireplace, and access to large private deck. Separate large living room has ornamental fireplace, and more stunning original detail. Upstairs features a full bath, hardwood floors, a bedroom with very good closet storage, and washer/dryer. Rent includes everything, heat, hot water, electricity, gas cooking, internet. Available now. One year lease preferred, but flexible. Bike storage direct from the alley in basement. Parking can be direct access, available directly behind the building for $250.00 month. 1st/Security/One MO Broker Fee due at lease signing. A beautiful home!",30,2018-11-09 15:04:38,1
"201 W Brookline St Apt 103, Boston, MA 02118","12475","3","3s","2,069","42.343586","-71.076554","","Brand New Luxury Residence at 201 W. Brookline St. in the South End has never been lived in and is available for rent for the first time. This unit has 3 full bedrooms, 3 full bathrooms and spans 2, 069 square feet all on one floor. This small boutique building was formerly the Concord Baptist Church, but has been turned into a boutique 9 unit luxury condo building with direct elevator access to 2 garage parking spaces. Unit 103 offers a contemporary, open-concept floor plan with an oversized kitchen/living/dining area. The kitchen has top of the line appliances, the living area boasts a gorgeous gas fireplace, and there are oversized windows with electric shades throughout. This is a perfect home for easy living in the city of Boston. This fantastic location is within easy walking distance to the Back Bay train station and some of the best restaurants in Boston including Aquitaine, Kava, SRV, The Buttery and many more. Donâ€™t miss out. on this one!",31,2018-11-09 15:04:49,1
"235 Northampton St Apt 2, Boston, MA 02118","2200","1","1","544","42.338649","-71.080581","Pets Allowed: Y","Available soon and easy to show! On the market for the first time in over 16 years - long term tenant relocated out of the area. Sunny and bright 2nd floor unit in the desirable South End. Generous sized rooms, hardwood floors and storage throughout. The kitchen includes full sized appliances with gas cooking. Close to shopping and public transportation. The building is smoke free and no dogs allowed. One cat is permitted. No undergrads please. Tenant responsible for all utilities and Brokers fee equal to 1 months rent. Unit to be painted and floors refinished.",32,2018-11-09 15:04:55,1
"611 Tremont St Apt 4, Boston, MA 02118","2700","2","2 full,1 half s","1,386","42.342899","-71.074101","","HUGE Penthouse duplex in the heart of the South End with breathtaking views of Montgomery Park! Very spacious bedrooms, laundry in-unit, open floor plan, wall of windows, and 2.5 baths! New stainless steel kitchen appliances!",33,2018-11-09 15:05:07,1
"530 Massachusetts Ave Apt 1 A, Boston, MA 02118","2700","1","1","754","42.33897","-71.079163","","True South End style stately parlor level one bedroom with soaring ceilings, beautiful original details including ornate crown moldings and elegant original marble mantle. Enjoy renovated open kitchen featuring granite counters, stainless steel appliances and a large island ideal for entertaining and cooking. Hardwood floors throughout, central air. Apartment has just been freshly painted, floors were refinished, new recess lights and new light fixtures installed in bedroom and living areas. Washer and dryer in the lower level of the building. Apartment is conveniently located on the South End side of Historic Chester Park with close proximity to public transportation, BU Medical Campus, Boston Medical Center, and Tufts Medical. Walk to everything South End has to offer, from popular restaurants, coffee shops, shops, art galleries and more. No pets per building restrictions. Flexible 6-12 month lease option. No fee to listing agent and no last month rent required.",34,2018-11-09 15:05:17,1
"158 W Brookline St Unit 3, Boston, MA 02118","4500","2","2s","1,300","42.342312","-71.075934","","Beautiful furnished, short term two bedroom, two and a half bathrooms penthouse duplex in the heart of the desirable South End. This completely renovated apartment features high ceilings including 20' ceilings in the atrium with two Juliette interior balconies and a polished white, baby grand, an open concept kitchen, pristine bathrooms, walk out kitchen balcony with acrylic decking and roof deck and is turn-key; just bring your suitcase! There is a queen size bed, linens, dishes, utensils, 60 TV. All utilities and WiFi is included in the rent, free common laundry in the building. Parking is available for an additional $275/mo. Close to T, Restaurants, Museums, Stadiums! Short distance to Back Bay and Prudential Center. Sorry no pets or undergrads. Available 1/1/2018 - 4/10/2019",35,2018-11-09 15:05:30,1
"167 W Springfield St Unit 2, Boston, MA 02118","3150","1","1","9,999","42.339457","-71.078948","","Wonderfully renovated one bedroom with deeded parking and large private deck. Heat and hot water are included in the rent. Sunny floor-through has hardwood floors, large living room/dining room, high ceilings with original detail and ornamental marble fireplace. Kitchen features granite countertops, stainless appliances, gas convection oven and lots of cabinet storage. Bedroom has closet with organizers for extra storage. Tile bath with granite vanity and window. Laundry is located in building (no charge). Pet-friendly, with restrictions. Close to several bus lines, Orange line subway, Boston Medical Center, and all of the South End shops and restaurants. 1st/Security/One Month Broker Fee due at lease signing.",36,2018-11-09 15:05:44,1
"684 Massachusetts Ave Apt 4, Boston, MA 02118","3150","2","1","768","42.335594","-71.075447","","Beautifully FURNISHED Modern RENOVATION, Front to Back 2 Bed with High Ceilings, Hardwood Floors, Gas FP and Large Bow Front Windows. Gorgeous Contemporary Kitchen with Granite Counter Tops, SS Appliances, Gas Stove, Breakfast Counter and Sub Zero Wine Fridge. Direct Access to Private Deck and Good Sized Closet Space. Bathroom w/ Kohler Fixtures, Central Air and Heat, Bosch Wash/Dryer in the Unit. Single PARKING Space INCLUDED!",37,2018-11-09 15:05:54,1
"36 Worcester Sq Apt 5, Boston, MA 02118","3400","2","1","850","42.336382","-71.073914","","Beautifully renovated, sunny floor-through two bedroom apartment with private outdoor space. This gorgeous home has a fantastic kitchen with granite countertops, stainless steel appliances, subway tile backsplash, and a breakfast bar. The large and charming living and dining area is great for entertaining and features built-in storage and a marble mantle. Gleaming hardwood floors are throughout. The first bedroom is the perfect size for a queen bed and offers ample closet space and direct access to the deck. The second bedroom is ideal for a guest room, office, or nursery. Beautifully updated tile bathroom. Washer/dryer in-unit. Conveniently located near Boston Medical Center and many great shops and restaurants the South End has to offer.",38,2018-11-09 15:06:05,1
"76 E Brookline St Unit 1, Boston, MA 02118","3650","3","1 full,1 half s","1,070","42.337789","-71.070041","","Lots of natural light and character. Exposed brick in living/kitchen spaces. Open-floor plan with spacious kitchen and LARGE BEDROOMS!! 1.5 bathrooms and lots of closet storage spaces! Plenty of room for entertaining! Shared coin-op washer in building entrance and space for dryer in unit basement. One available off-street parking spot located in the back of the unit. Located near several restaurants, access to public transportation and I-93. This incredible space will not last long!! First month, Deposit and Fee required",39,2018-11-09 15:06:14,1
"140 Shawmut Ave Unit 3 E, Boston, MA 02118","1290000","2","2 full,1 half s","1,116","42.345713","-71.06567","","Introducing the Lucas a boutique living experience with concierge services, common courtyard with fire pit & bbq grill, gym, lounge, clubhouse, bike room, and pet's grooming room. Steps to restaurants, Whole Foods, shopping, and public transportation. This 2 Bedroom 2.5 Bathroom features built-in smart home equipped with a dedicated Apple iPad that controls Lutron lighting, Sonos stereo system, Nest thermostat, video building intercom & other high tech home features. European kitchen showcases Thermador appliances, gas cook-top & granite counter tops. Stunning architectural windows, gas fireplace, high ceilings, recessed lighting hardwood floors, and extraordinary high-end finishes throughout. Master suite showcases walk-in closet, frameless glass shower with floor-to-ceiling tile, Grohe fixtures, heated floors, dual bathroom vanities.",40,2018-11-09 15:06:22,1
"13 Worcester Sq Apt 2, Boston, MA 02118","924400","2","1 full,1 half s","980","42.336579","-71.075041","","
                    Property Overview -
                      Stunning 2 bedroom parlor level unit w/ private entrance located directly across from fountain in historic Worcester Sq. 12' ceilings w/ detailed mouldings & bamboo floors throughout. Kitchen features custom cherry cabinets, ss apps, granite c-tops & open breakfast bar. Large, sunny living rm w/ dining area & powder room. Full bath featuring honed travertine floor, maple/marble dbl bowl vanities and jacuzzi. 2 large bedrooms w/ custom Elfa closets & in-unit W/D. Private deck & Central A/C
                      ",41,2018-11-09 15:06:37,1
"13 Worcester Sq Apt 2, Boston, MA 02118","924400","2","1 full,1 half s","980 sqft lot","42.336579","-71.075041","","
                    Property Overview -
                      Stunning 2 bedroom parlor level unit w/ private entrance located directly across from fountain in historic Worcester Sq. 12' ceilings w/ detailed mouldings & bamboo floors throughout. Kitchen features custom cherry cabinets, ss apps, granite c-tops & open breakfast bar. Large, sunny living rm w/ dining area & powder room. Full bath featuring honed travertine floor, maple/marble dbl bowl vanities and jacuzzi. 2 large bedrooms w/ custom Elfa closets & in-unit W/D. Private deck & Central A/C
                      ",41,2018-11-09 15:06:37,1
"666 Massachusetts Ave Unit 5, Boston, MA 02118","3600","1","1","875","42.336017","-71.075961","","The Rose and Wind penthouse offers 1 large bedroom, 1 full bath, high ceilings, beautiful european style flat panel cabinets, high capacity in-unit laundry, high efficiency air conditioning and on-demand hot water systems, excellent storage, and last but not least, a gorgeous back deck. The interior includes white marble countertops, cabinets with white high gloss with underneath LED lighting, high energy efficiency windows, recessed LED Lighting, beech hardwood, bathrooms featuring grey tile, heated floors, rainhead/powerspray showers, glass enclosures, vanities light grey, high gloss cabinets, high efficiency Navien hot water on demand (tankless), high velocity high efficiency true central heating and air, bosch appliances and Wine Cooler. 1 Parking spot available for rent. Flexible lease terms.Lease to end in July or August of 2019.",42,2018-11-09 15:06:51,1
"22 Concord Sq Unit 2, Boston, MA 02118","3000","1","1","601","42.341176","-71.079029","","Fully furnished 1 bed plus office on Concord Sq. This charming newly renovated floor thru condo has it all! Move in ready, you'll feel right at home in the South End. Sun drenched living room, updated kitchen fully equipped with everything from small appliances to silverware. Hardwood floors throughout, spacious master bedroom with walk in closet. Rear deck overlooking Worcester St gardens. Additional office/guest room with a built in desk. Central AC/heat. And just minutes to the mbta orange & green lines.",43,2018-11-09 15:07:05,1
"76 E Brookline St Unit 3, Boston, MA 02118","2700","2","1","1,070","42.337789","-71.070041","","Absolutely stunning unit with lots of natural light and character. Open-floor plan with spacious kitchen and bedrooms. Clean bathroom and large entryway at the top of stairs. Plenty of room for entertaining! Shared coin-op washer in building entrance and space for dryer in unit bathroom. One available off-street parking spot located in the back of the unit. Located near several restaurants, access to public transportation and I-93. This incredible space will not last long!! First month, Deposit and Fee required",44,2018-11-09 15:07:20,1
"34 Rutland Sq Apt 1, Boston, MA 02118","2950","2","1","800","42.341799","-71.078441","","South End 2 bedroom garden level duplex. Hardwood floors, private patio, heat and hot water included. Gas cooking, dishwasher and granite counters. Awesome location on Rutland Square, walk to all the South End has to offer! Common laundry in the building, cat ok, no dogs. Parking spot available behind the building for $275",45,2018-11-09 15:07:34,1
"257 Northampton St Unit 512, Boston, MA 02118","2900","1","1","819","42.339481","-71.081471","","Stunning upper floor 1 bed gem at the Modern. This beautiful home features all the updates you could as for including a stainless steel and granite open concept kitchen with gas cooking, gleaming hardwood floors, central A/C, Laundry in-unit, floor to ceiling windows, and a private balcony. All set in a top of the line elevator building with a giant roof deck that can not be beat.",46,2018-11-09 15:07:44,1
"23 Union Park Apt 4, Boston, MA 02118","3450","2","1","740","42.342909","-71.071071","","This lovely South End two bedroom is located on the coveted Union Park. The unit features gorgeous hardwood floors, decorative fireplace, dishwasher/disposal and beautiful views of the park. Common laundry is available and heat and hot water are included in the rent. Broker fee paid by current tenants!!",47,2018-11-09 15:07:54,1
"158 W Brookline St Unit 1, Boston, MA 02118","2500","0","1","608","42.342339","-71.075901","","Beautiful furnished, short term studio in the heart of the desirable South End. This completely renovated studio has features 7.5 foot ceilings, an open concept kitchen, pristine bathroom, walk-out patio and is turn-key; just bring your suitcase! There is a queen size bed, linens, dishes, utensils, 60 TV. All utilities and WiFi is included in the rent, free common laundry in the building. Parking is available for an additional $275/mo. Close to T, Restaurants, Museums, Stadiums! Short distance to Back Bay and Prudential Center. Sorry no pets or undergrads. Available 12/1/2018 - 4/10/2019",48,2018-11-09 15:08:06,1
"158 W Brookline St Unit 2, Boston, MA 02118","3500","2","2s","1,100","42.342339","-71.075901","","Beautiful furnished, short term two bedroom, two bathrooms duplex in the heart of the desirable South End. This completely renovated apartment features high ceilings, a galley style kitchen, pristine bathroom and is turn-key; just bring your suitcase! There is a queen size bed, linens, dishes, utensils, 60 TV. All utilities and WiFi is included in the rent, free common laundry in the building. Parking is available for an additional $275/mo. Close to T, Restaurants, Museums, Stadiums! Short distance to Back Bay and Prudential Center. Sorry no pets or undergrads. Available 1/1/2018 - 4/10/2019",49,2018-11-09 15:08:17,1
"16 Union Park # 3, Boston, MA 02118","3250","2","1","822","42.342381","-71.071415","","(201) 456-7758 - (RLNE4503127) Sun-filled South End home with open-concept living space and parking --- This beautiful 2-bed is on the third floor of a 1900's brick home on desirable Union Park in Boston's South End. The main living space features an open-concept living room, dining room and kitchen with plenty of windows to let the sun in. Perfect for entertaining, the kitchen boasts a new 5-burner gas range with a new outside-vented hood. Decorative fireplaces in every room echo the past while surrounded by modern finishes. In-unit laundry and available parking completes the picture. Just a short walk to all the cafés, bars and restaurants the South End has to offer, this charming walk-up is the model of urban living.--- Please contact Melissa Chan at 201-456-7758 or melissa@phoenixrealty.org for more details!",50,2018-11-09 15:08:25,1
"35 Worcester St Apt 2, Boston, MA 02118","2200","1","1","775","42.338591","-71.076612","","This spacious apartment will make you feel at home as soon as you step through the door. Most parlor level apartments in the South End always feature soaring ceilings. Others have gorgeous, decorative fireplaces with marble mantles or intricate ceiling details. This apartment has it all! Enjoy hardwood floors, grand double door entrance, 6ft tall bow front windows a bedroom with the same style double door entrance! The modern kitchen includes dishwasher and disposal and the stylish bathroom has a full bathtub and a fitting pedestal sink. The large bedroom features a walk-in closet and a loft storage space for all your extra stuff! Heat and hot water are included in the rent and thereâ€™s free common laundry in the building.",51,2018-11-09 15:08:35,1
"70-72 Northampton St Unit 206, Boston, MA 02118","2950","1","1","1,000","42.334669","-71.07643","","Large (1, 000sq feet) South End one bedroom rental WITH GARAGE PARKING INCLUDED IN THE RENT near Boston Medical Center. Rent a rare loft style apartment in newly renovated building in the South End. With 14 foot ceilings, this corner unit is perfect for entertaining with an open floor plan that feels spacious and cohesive. You will find some of the buildings original details, such as the exposed brick and beam, while still boasting oversized windows, hardwood floors, a modern kitchen, and in-unit laundry. Glass French doors separate the living room from the generously sized bedroom that includes a walk-in closet. Bonuses: deeded garage parking with storage, in unit washer/dryer, large walk in closet and a private roof deck overlooking Back Bay. This elevator building is professionally managed. Available Sept 1st, 2018.",52,2018-11-09 15:08:49,1
NA,NA,NA,NA,NA,NA,NA,"",NA,53,2018-11-09 15:09:05,1
"10 St George St Unit 301, Boston, MA 02118","4350","2","2s","1,195","42.338391","-71.071999","","Brand new condo quality apartments in the charming, sought after, South End. This 2 bedroom 2 full bathroom corner unit looks out onto Franklin Square Park. The apartment includes real oak floors, 9 foot ceilings, breakfast bar, central HVAC and comes with an in-unit washer/dryer. Elegant modernly designed kitchen with clean lines and is composed of Bosch appliances, quartz counter tops, Italian cabinets, and spice rack drawers. Bathrooms contain Turkish marble, granite vanities, and oversized rainbow shower heads. There are various bus lines around the corner, Foodies (grocery store) is less than a 5 minute walk away, and major highways are seconds away by car. Pets Negotiable. Parking available for $250/month. Offering ONE MONTH FREE for a Nov. 1 start date!",54,2018-11-09 15:09:16,1
"201 W Brookline St Apt 204, Boston, MA 02118","12500","3","3 full,1 half s","2,756","42.343586","-71.076554","","Introducing the New Construction Luxury Residences at 201 West Brookline Street in the South End. The masterful conversion of the historic Concord Baptist Church building at the corner of West Brookline Street and Warren Avenue into 9 units with on-site garage is nearly complete. Unit 204 is located on the second floor and offers a contemporary, spacious floor plan with three bedrooms, top-of-the-line kitchen and baths, stunning gas fireplace in the open concept living/dining room, oversized windows, the newest residential technologies, and 2 tandem parking spaces in the on-site underground garage.",55,2018-11-09 15:09:23,1
"685 Massachusetts Ave Unit B, Boston, MA 02118","3000","2","1","800","42.335356","-71.076","","Charming, renovated garden level apartment with private entrance and private patio. Open concept living area with beautiful Cherry hardwood floors throughout. Modern granite counters and stainless steel appliances with European glass cabinetry. Bedrooms each have access to the private patio. Washer/Dryer in unit.",56,2018-11-09 15:09:33,1
"103 E Brookline St Apt 3, Boston, MA 02118","3000","2","1","601","42.336986","-71.069675","","(201) 456-7758 - (RLNE4503833) Renovated brownstone with private outdoor space AND parking! --- Looking for a 2 bedroom with private outdoor space AND PARKING? It doesn't get any better than the stunning architecture of a Victorian Brownstone in the highly sought after South End. Featuring versatile open floor plan with dramatic arched living room wall, brick fireplace, recessed lighting and gleaming hardwood floors flowing seamlessly to the dining area. Immaculate cabinet packed kitchen with stainless steel appliances and large 11x10 bedroom with private 11x10 deck. This absolutely stunning Condo is minutes from downtown and the Back Bay. Minutes to everything you need and makes everything else appear plain by comparison. Parking is direct access from the rear deck. Do not miss this amazing opportunity to live and breathe everything the city has to offer!--- Please contact Melissa Chan at 201-456-7758 or melissa@phoenixrealty.org for more details!",57,2018-11-09 15:09:44,1
"34 East Newton St Apt 1, Boston, MA 02118","2300","1","1","405","42.338059","-71.072441","","Bright and sunny this corner one bedroom boasts 6 large windows looking out the parlor level of the home. Both living room and bedroom have views of Blackstone Park! Newly painted and the floors re-done this home is ready for you to move in. High ceilings, gas cooking. Bedroom easily fits a queen bed! Common laundry and storage in the basement just one flight down. LOCATION! LOCATION! Be close to school, work, the Silver Line and the best restaurants and shopping Boston has to offer. Its a million dollar location.",58,2018-11-09 15:09:49,1
"1313 Washington St Apt 215, Boston, MA 02118","799000","1","1","923","42.342247","-71.068538","","Pristine, South-facing, 1 bedroom loft at landmark full service Wilkes Passage at the corner of Washington and Waltham Streets in the heart of the South End. Gracious open living space w/ a wall of windows features an over-sized kitchen & expansive island for extra prep space & 2 sides of storage. Kitchen is complete with S/S appliances, granite counters & abundant cabinetry. Large open living room features accent wall w/ designer wall-paper. Substantial dining area comfortably seats 6 & is adjacent to a built-in wine cooler & additional cabinetry, affording a wonderful floor plan for entertaining. Generous bedroom features 2 walls of custom closets, and easily accommodates a king-sized bed. This home is complete w/ in-unit W/D, a meticulously landscaped common patio & common roof deck with sweeping views, 24-hour concierge and elevator. Ideally located within 2 blocks of restaurant row, Whole Foods, SoWa Farmers Market, I-90/I-93, and Peter's Park. Parking available for addtl $100, 000",59,2018-11-09 15:10:02,1
"1313 Washington St Apt 215, Boston, MA 02118","799000","1","1","923 sqft lot","42.342247","-71.068538","","Pristine, South-facing, 1 bedroom loft at landmark full service Wilkes Passage at the corner of Washington and Waltham Streets in the heart of the South End. Gracious open living space w/ a wall of windows features an over-sized kitchen & expansive island for extra prep space & 2 sides of storage. Kitchen is complete with S/S appliances, granite counters & abundant cabinetry. Large open living room features accent wall w/ designer wall-paper. Substantial dining area comfortably seats 6 & is adjacent to a built-in wine cooler & additional cabinetry, affording a wonderful floor plan for entertaining. Generous bedroom features 2 walls of custom closets, and easily accommodates a king-sized bed. This home is complete w/ in-unit W/D, a meticulously landscaped common patio & common roof deck with sweeping views, 24-hour concierge and elevator. Ideally located within 2 blocks of restaurant row, Whole Foods, SoWa Farmers Market, I-90/I-93, and Peter's Park. Parking available for addtl $100, 000",59,2018-11-09 15:10:02,1
"616 Shawmut Ave Apt 2, Boston, MA 02118","2800","3","1","99,999","42.335359","-71.08046","","Come View This Completely Renovated Gorgeous Condo-Quality Three Bedroom 1 Bath Apartment in the South End!!! This open floor plan offers hardwood floors throughout, stainless steel appliances, Central A/C, granite counters, and totally redone bathroom with modern fixtures. In unit washer and dryer hookups, and lots more. Convenient location for students and professionals. Less than 10 min walking to Local Universities, shopping centers and Orange Line public transportation.",60,2018-11-09 15:10:13,1
"542 Massachusetts Ave Apt 4, Boston, MA 02118","3750","2","1","1,300","42.338683","-71.078763","","Penthouse Living with Expansive Roof Deck and Amazing City Views! This large 2 bedroom, 1 bathroom home features approx. 1300sf of contemporary living space with an open-concept living and kitchen area with large skylight, exposed brick, 2 wood burning fireplaces, heigh ceilings, in-unit washer/dryer, central heat and A/C, ample storage, and hardwood floors throughout. The upper staircase leads to a spacious head house with oversized windows which can be used as an in-home office or separate living area overlooking the gorgeous city skyline. The expansive split-level roof deck offers multiple seating areas perfect for entertaining. The unit has been freshly painted and professionally deep cleaned--ready for immediate occupancy. Steps to public transportation, grocery stores, hospitals, and the best shops and restaurants the South End has to offer.",61,2018-11-09 15:10:28,1
"10 St George St Unit 106, Boston, MA 02118","4500","3","2s","1,419","42.338391","-71.071999","","Brand new condo quality apartments in the charming, sought after, South End. This 3 bedroom 2 full bathroom unit includes real oak floors, 9 foot ceilings, central HVAC and comes with an in-unit washer/dryer. Elegant modernly designed kitchen with clean lines and is composed of Bosch appliances, quartz counter tops, Italian cabinets, and spice rack drawers. Bathrooms contain Turkish marble, granite vanities, and oversized rainbow shower heads. There are various bus lines around the corner, Foodies (grocery store) is less than a 5 minute walk away, and major highways are seconds away by car. Pets Negotiable. Parking available for $250/month. Offering ONE MONTH FREE for a Nov. 1 start date!",62,2018-11-09 15:10:39,1
"Boston, MA 02118","1995","1","1","325","42.341119","-71.080711","","White-Washed loft unit with gleaming hardwood floors! Bright all day from south light. Spacious loft unit. Includes heat, hot water, electricity. Washer and Dryer. Phone intercom entry system. Plush building, high ceilings, chandeliers, impressive foyer.",63,2018-11-09 15:10:46,1
"106 Union Park St, Boston, MA 02118","3200","2","1","787","42.340132","-71.066041","","(781) 336-6975 - (RLNE3885805) Beautifully renovated 2 bedroom, 1 bathroom parlor-level floor through apartment in A+ location. With a functional and open layout, hardwood floors throughout, laundry in-unit, and private outdoor space, this unit has it all! The condo features generously proportioned rooms and high ceilings, large living room and renovated kitchen with new stainless appliances, gas cooking, dishwasher, and granite counters. Both bedrooms are generously sized and offer large closets and access to the private deck. Tile bathroom with separate stand-up shower opens to the bedrooms and main living areas featuring ample storage and jetted tub. Great storage throughout this unit! A perfect rental close to Whole Foods, I-93/I-90, and all of SoWa.Contact Pauline Golden Real Estate Resources BostonCell: (781) 336-6975Office: (617) 838-0377pgolden@rerboston.comwww.rerboston.comThe Key to Your Success”",64,2018-11-09 15:10:57,1
"8 Newcomb St, Boston, MA 02118","3000","1","1","1,266","42.334104","-71.0789","","(781) 336-6975 - (RLNE3914167) Gorgeous South End sunny loft available April 1! Located near Boston Medical, award-winning restaurants, cafes, shops, with great public transportation options. 1266 square feet L-shaped space offers a very flexible layout. Elevator building, original wood beamed ceiling, maple hardwood floors, fantastic kitchen with stainless/granite/gas cooking. Oversized gas fireplace, central air, washer/dryer, impressive custom walk-in closet with extra storage, common deck, secured bike room, and one on-site gated parking space included. This is truly a unique home. This neighborhood has been up and coming for years, and has definitely arrived! Contact Pauline Golden Real Estate Resources BostonCell: (781) 336-6975Office: (617) 838-0377pgolden@rerboston.comwww.rerboston.comThe Key to Your Success”No Pets Allowed",65,2018-11-09 15:11:10,1
"35 Fay St, Boston, MA 02118","2800","1","1","733","42.343157","-71.065541","","(781) 336-6975 - (RLNE3914182) Spacious 1 bedroom condo in a newer, pet friendly, elevator building. One level living and an open, efficient floor plan make this unit feel even bigger than it is. Perfect entertaining layout. Real oak hardwood & ceramic tile throughout. High ceilings, walls of windows & good closet space. In-unit, Maytag Washer/ Dryer. Gourmet kitchen with gas cooking, counter seating, ample storage. Fisher Paykel and Bosch stainless steel appliances. 2 zones of central air. Well-appointed lobby with security features. Lovely common courtyard. On-site, professionally managed by Urban Management. Great location in the South End's exciting SOWA district. Walk to Whole Foods Market, great restaurants, cafés & the SOWA market. Garage rental parking available.Contact Pauline Golden Real Estate Resources BostonCell: (781) 336-6975Office: (617) 838-0377pgolden@rerboston.comwww.rerboston.comThe Key to Your Success”",66,2018-11-09 15:11:25,1
"28 Worcester Sq Apt 3, Boston, MA 02118","2200","1","1","600","42.336596","-71.074118","","Fully furnished, pet friendly sunny one bedroom on highly sought after Worcester Square. Fully applianced kitchen with marble countertops and cherry cabinets. Heat, hot water and electricity included in rent. Large bedroom features Queen size bed and decent closet space. Bathroom with tile floor and good storage. Hardwood floors in most of unit and brick walls roundout this nice rental unit.Washer dryer is in the building, located on the same floor. This rental is available from November 15th, 2018 through May 31st, 2019. Close to Boston Medical Center. First months rent and last required and also the brokers fee is required.",67,2018-11-09 15:11:39,1
"Boston, MA 02118","2700","2","1","665","42.336048","-71.075535","","Recently renovated 2 bed/1 bath with private roof deck with 360 degree views. Unit features open kitchen/living room with gray quartz counters, white cabinets and stainless steel appliances. Unit has hardwood floors throughout, central heat/ac, and laundry in-unit. Pets negotiable. $2, 700 through May 31, 2019, then rent increases to $2, 900 with a 12 month lease renewal. Grad students okay. Steps to Boston Medical Center, 1 block to the Silver Line, 5 minute walk to the Orange Line.",68,2018-11-09 15:11:46,1
"194 W Springfield St Unit 1, Boston, MA 02118","2500","1","1","900","42.340018","-71.080222","","This large Renovated South End 1+Study Apartment features hardwood floors, high ceilings, dishwasher, disposal, free laundry on the same floor, Rent includes heat and hot water!",69,2018-11-09 15:11:53,1
"44 West Newton St Unit 1, Boston, MA 02118","4700","2","2 full,1 half s","2,000","42.339379","-71.074471","","South End HUGE 2 bedroom 2.5 bath duplex on Blackstone Park with gorgeous original details! 12 ft ceilings and ornate carvings on main entertaining level which consists of oversized fireplaced living room, formal fireplaced dining room and fireplaced eat in kitchen. Access to private patio from the dining room. Downstairs has two enormous bedroom suites each with a full bathroom and laundry. Heat and hot water included, parking available to rent. Available for Jan 1 move in, or possibly later.",70,2018-11-09 15:11:59,1
